"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
3,538065913E1;5,702645779E-1;-6,707172990E-1;-1,276057124E0
3,548115713E1;1,825586259E-1;-1,203607917E0;4,767897725E-1
3,558165413E1;-1,643678099E-1;-7,563310862E-1;5,237134695E-1
3,568215113E1;5,000476241E-1;-1,315248966E0;2,277498133E-4
3,578264913E1;-1,446432114E0;5,399546623E-1;-1,110254973E-1
3,588314613E1;-9,908465669E-3;1,036549091E0;1,686494350E0
3,598364413E1;-8,686433434E-1;1,463853478E0;1,441432834E-1
3,608414113E1;-4,632176459E-1;6,873315573E-1;3,318087757E-1
3,618463813E1;-4,256614745E-1;9,795410633E-1;1,820825785E-2
3,628513613E1;1,000819683E0;-5,503816009E-1;-5,471780896E-1
3,638563312E1;3,428686619E0;-1,201593637E0;1,023358256E-1
3,648613113E1;2,530801296E-1;-4,166752398E-1;-1,600252867E0
3,658662813E1;3,400257230E-1;-5,570339561E-1;-1,292423308E-1
3,668712512E1;-4,754206836E-1;-1,685275137E-1;3,891981244E-1
3,678762313E1;1,528248787E-1;4,127590656E-1;-4,067056477E-1
3,688812013E1;-1,684163451E0;6,552180052E-1;-2,826577798E-2
3,698861717E1;7,386925071E-2;6,624019146E-1;1,510277748E0
3,708911417E1;-5,373677015E-1;1,252764940E0;-1,292850077E-1
3,718961117E1;-6,601846218E-1;9,667395353E-1;5,093164444E-1
3,729010917E1;-2,054532319E-1;2,619035840E-1;1,914671212E-1
3,739060617E1;7,654651403E-1;4,462684095E-1;-2,699876390E-2
3,749110317E1;2,602590799E0;-1,798604727E0;-5,210461617E-1
3,759160117E1;-6,035205126E-1;-1,815321803E0;-1,326038837E0
3,769209817E1;8,613545895E-1;-6,865298152E-1;-3,413780779E-2
3,779259517E1;-3,236995637E-1;-5,296689272E-1;9,024254680E-1
3,789309317E1;-6,334323287E-1;-1,447044462E-1;2,898895741E-1
