"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3,777591421E1;2,593506775E0;-1,387285126E1;5,815406799E-1
3,787641321E1;-1,880988464E0;-1,202928497E1;-2,912044373E0
3,797691221E1;-3,428171082E0;-8,093669128E0;-9,210346985E-1
3,807741021E1;-7,587721252E-1;-7,943531342E0;-1,179846497E0
3,817790921E1;-9,288185120E-1;-9,038504333E0;-7,719447327E-1
3,827840821E1;-1,831890564E0;-9,730515289E0;-3,562591553E-1
3,837890721E1;-1,448837128E0;-1,051488419E1;-6,776408386E-1
3,847940621E1;-4,736749878E0;-7,044201508E0;-4,169729004E0
3,857990521E1;-2,706970825E0;-1,366074234E1;-4,684358826E0
3,868040421E1;-5,692662048E-1;-8,403225403E0;1,137634277E0
3,878090308E1;-1,360371094E0;-8,392747192E0;-3,567082214E-1
3,888140208E1;2,505040741E0;-9,871222687E0;2,004331970E0
3,898190008E1;2,749332733E0;-1,279868500E1;2,628533936E-1
3,908239908E1;-1,444945221E0;-1,197898956E1;-2,042951660E0
3,918289808E1;-3,446582794E0;-7,472161560E0;-1,276844788E-1
3,928339708E1;-1,469194794E0;-7,679480438E0;-1,229692841E0
3,938389608E1;-1,149759064E0;-8,920100555E0;-5,571414185E-1
3,948439508E1;-2,981799316E0;-9,877210236E0;-6,646179199E-2
3,958489408E1;-8,750802612E-1;-1,046563660E1;1,040336609E-1
