"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2,794731504E1;-4,203259277E-1;1,270857239E0;9,455387421E0
2,804711504E1;-7,908055115E-1;1,265468445E0;9,777218170E0
2,814691504E1;8,876541138E-2;1,404529266E0;9,988279266E0
2,824671504E1;-6,258485413E-1;3,439846802E-1;1,177825699E1
2,834651342E1;-7,313790894E-1;7,146139526E-1;1,098924774E1
2,844631342E1;-4,267625427E-1;9,295669556E-1;9,327403564E0
2,854611342E1;-4,592449951E-1;1,511257324E0;1,127021347E1
2,864591342E1;-4,134402466E-1;1,421294403E0;1,041803558E1
2,874571242E1;-6,246510315E-1;1,078656921E0;9,276509399E0
2,884551242E1;-4,906796265E-1;7,062313843E-1;8,931476898E0
2,894531242E1;-8,029302979E-1;1,089434509E0;9,346264343E0
2,904511242E1;-7,012916565E-1;7,122189331E-1;8,530760193E0
2,914491242E1;-1,206341400E0;7,765850830E-1;8,493787079E0
2,924471142E1;-7,851173401E-1;8,728349304E-1;1,017000137E1
2,934451142E1;-8,214916992E-1;4,993615723E-1;8,604107666E0
2,944431142E1;-3,873944092E-1;8,181985474E-1;1,016491196E1
2,954411142E1;-3,565585327E-1;1,048569489E0;9,070537720E0
2,964391042E1;-6,239025879E-1;1,229992218E0;9,193581848E0
2,974371042E1;-2,236349487E-1;1,160087585E0;9,641151123E0
2,984351042E1;1,038839722E-1;1,814077606E0;8,873098297E0
2,994331042E1;-2,097138977E-1;1,448537750E0;1,137664215E1
3,004310942E1;-4,465214539E-1;9,795629883E-1;9,288634186E0
3,014290942E1;-7,107220459E-1;1,006656647E0;1,018586838E1
3,024270942E1;-6,248007202E-1;1,164278870E0;9,598340149E0
3,034250929E1;3,938310242E-1;7,364685059E-1;1,021475830E1
3,044230829E1;-7,890092468E-1;8,204438782E-1;9,874216461E0
3,054210829E1;-5,562432861E-1;-3,323089600E-2;8,215216370E0
3,064190829E1;-2,893482971E-1;1,169068909E0;1,130718658E1
3,074170829E1;-4,710704041E-1;1,841171265E-1;8,312963104E0
3,084150729E1;-6,197113037E-2;1,079555054E0;1,037193146E1
3,094130729E1;-4,248165894E-1;5,474116516E-1;9,289382629E0
3,104110729E1;1,037342834E-1;1,143771515E0;1,022299118E1
3,114090729E1;-7,246430969E-1;6,382727051E-1;1,021386017E1
3,124070629E1;-2,781216431E-1;7,438032532E-1;9,558972015E0
3,134050608E1;-3,585044861E-1;2,797682190E-1;9,949060822E0
3,144030608E1;-1,065933380E0;6,706054688E-2;9,194030914E0
3,154010608E1;-3,155438232E-1;-3,487747192E-2;1,011476624E1
3,163990508E1;-4,477189636E-1;7,048841858E-1;1,061472656E1
3,173970508E1;-6,511459351E-1;4,903802490E-1;9,839788055E0
3,183950508E1;-1,829196167E-1;-3,017724609E-1;1,052191956E1
3,193930408E1;-7,629634094E-1;1,028361511E-1;8,204738159E0
3,203910408E1;-7,795788574E-1;-2,808160400E-1;1,015862503E1
3,213890408E1;1,743873596E-1;-3,402424622E-1;1,000743942E1
3,223870408E1;-6,939569092E-1;-9,654922485E-2;9,493108978E0
3,233850379E1;-1,058299255E0;-7,544311523E-2;1,004246658E1
3,243830379E1;-8,764274597E-1;4,323010254E-1;9,187294922E0
3,253810379E1;-2,987786865E-1;-1,797761536E-1;9,937534790E0
3,263790279E1;2,294728088E-1;-1,595681763E-1;9,811347198E0
3,273770279E1;-7,036866760E-1;-5,062472534E-1;1,098161362E1
3,283750279E1;-1,281335449E-1;-3,308120728E-1;9,296717377E0
3,293730279E1;-5,486091614E-1;-4,317022705E-1;1,035920792E1
3,303710179E1;-9,999206543E-2;-7,538323975E-1;1,066502197E1
3,313690179E1;5,927673340E-2;1,643582153E-1;1,100900665E1
3,323670179E1;-6,713539124E-1;-5,692662048E-1;1,015338593E1
3,333650058E1;4,490661621E-4;-9,250762939E-2;9,499994659E0
3,343630058E1;1,877096558E-1;-4,165837097E-1;1,000205063E1
3,353610058E1;-7,963439941E-2;3,128494263E-2;9,553433533E0
3,363589958E1;-3,300636292E-1;-4,619393921E-1;9,705068207E0
3,373569958E1;-5,727090454E-1;-1,420545959E-1;9,758656769E0
3,383549958E1;-7,191046143E-1;4,544549561E-1;9,647138672E0
3,393529958E1;-5,951623535E-1;3,086581421E-1;1,009500732E1
3,403509858E1;-1,195414124E0;-8,906478882E-2;9,618398438E0
3,413489858E1;-7,556286621E-1;-7,993377686E-2;1,022194336E1
3,423469858E1;-6,044430542E-1;3,219804382E-1;9,088500366E0
3,433449754E1;-8,972341919E-1;3,772155762E-2;1,057775345E1
3,443429754E1;-8,761280823E-1;2,125579834E-1;9,484726410E0
3,453409754E1;-6,659651184E-1;-1,628613281E-1;9,819729767E0
3,463389654E1;-6,110293579E-1;2,582130432E-1;9,716145172E0
3,473369654E1;-6,342311096E-1;4,942721558E-1;9,616602173E0
3,483349654E1;-2,842588806E-1;-3,083587646E-2;9,272168427E0
3,493329654E1;-5,336402893E-1;-3,788621521E-1;1,094179642E1
3,503309554E1;-4,628375244E-1;2,517764282E-1;9,157357178E0
3,513289554E1;-7,662565613E-1;-2,649490356E-2;9,523495789E0
3,523269554E1;-7,934999084E-1;-3,697311401E-2;1,010758118E1
3,533249421E1;-8,979826355E-1;1,060245209E0;9,374256134E0
3,543229421E1;-6,174659729E-1;1,349443817E0;9,293723602E0
3,553209421E1;-9,496252441E-1;1,448537750E0;9,541458435E0
3,563189321E1;-6,128256226E-1;1,664987640E0;9,571096802E0
3,573169321E1;-5,766009521E-1;1,515747986E0;9,262288971E0
3,583149321E1;-9,454339600E-1;1,572480011E0;9,741741943E0
3,593129221E1;-1,002615051E0;1,582209778E0;9,545350342E0
3,603109221E1;-9,758207703E-1;1,931134186E0;9,569749603E0
3,613089221E1;-5,998027039E-1;2,182012482E0;9,756710815E0
3,623069121E1;-1,065634003E0;2,203268280E0;9,399553528E0
3,633049167E1;-1,116528168E0;2,561323700E0;9,255253601E0
3,643029167E1;-5,203179932E-1;2,627336426E0;1,004920258E1
3,653009067E1;-1,350641327E0;1,818268890E0;9,678722992E0
3,662989067E1;-5,867797852E-1;2,697390747E0;9,771380310E0
3,672969067E1;-9,395960999E-1;2,763852539E0;9,299411774E0
3,682948967E1;-8,890013123E-1;1,912423096E0;9,763596497E0
3,692928967E1;-8,029302979E-1;2,153122559E0;9,601034546E0
3,702908967E1;-7,794291687E-1;2,120191040E0;9,452243958E0
3,712888867E1;-8,399034119E-1;2,037562866E0;9,666598206E0
3,722868867E1;-7,514373779E-1;2,640359344E0;9,853559418E0
3,732848892E1;-1,067280579E0;2,843486938E0;9,233997803E0
3,742828792E1;-7,306306458E-1;2,417323151E0;9,913883972E0
3,752808792E1;-5,905220032E-1;2,136656799E0;9,337432709E0
3,762788792E1;-1,092577972E0;2,577490082E0;9,423803101E0
3,772768692E1;-9,175918579E-1;2,531685333E0;9,595645752E0
3,782748692E1;-1,012793884E0;2,439177704E0;9,316476288E0
3,792728692E1;-4,026626587E-1;2,386337585E0;9,308692474E0
3,802708592E1;-4,694238281E-1;2,526745605E0;9,438322906E0
3,812688592E1;-5,275030518E-1;2,600392456E0;9,026229858E0
3,822668592E1;-3,941304016E-1;2,506238251E0;9,852361908E0
3,832648429E1;-4,617897034E-1;2,328258362E0;9,785451050E0
3,842628429E1;-5,177732849E-1;2,487377472E0;9,158255310E0
3,852608429E1;-5,782475281E-1;2,729424133E0;9,674232330E0
3,862588329E1;-4,201762390E-1;2,970572662E0;9,246421967E0
3,872568329E1;-9,485774231E-1;2,736908569E0;8,446186066E0
3,882548329E1;-6,837780762E-1;2,553988953E0;1,006701553E1
3,892528229E1;-7,360194397E-1;2,605930939E0;9,136251068E0
3,902508229E1;-4,028123474E-1;2,794987793E0;8,619974670E0
